Province/State,Country/Region,Lat,Long,Dates,Confirmed Cases,Death Cases,Recovered Cases
,Algeria,28.0339,1.6596,2020-06-20,11631,837,95.0
,Andorra,42.5063,1.5218,2020-06-20,855,52,175.0
,Angola,-11.2027,17.8739,2020-06-20,176,9,315.0
,Antigua and Barbuda,17.0608,-61.7964,2020-06-20,26,3,8723.0
,Argentina,-38.4161,-63.6167,2020-06-20,41204,992,225.0
,Armenia,40.0691,45.0382,2020-06-20,19708,332,22.0
Australian Capital Territory,Australia,-35.4735,149.0124,2020-06-20,108,3,2834.0
New South Wales,Australia,-33.8688,151.2093,2020-06-20,3149,48,98.0
Northern Territory,Australia,-12.4634,130.8456,2020-06-20,29,0,7.0
Queensland,Australia,-27.4698,153.0251,2020-06-20,1066,6,19.0
South Australia,Australia,-34.9285,138.6007,2020-06-20,440,4,62.0
Tasmania,Australia,-42.8821,147.3272,2020-06-20,228,13,0.0
Victoria,Australia,-37.8136,144.9631,2020-06-20,1836,19,1484.0
Western Australia,Australia,-31.9505,115.8605,2020-06-20,605,9,1238.0
,Austria,47.5162,14.5501,2020-06-20,17323,688,924.0
,Azerbaijan,40.1431,47.5769,2020-06-20,12238,148,8625.0
,Bahamas,25.025885,-78.035889,2020-06-20,104,11,2236.0
,Bahrain,26.0275,50.55,2020-06-20,21331,60,8138.0
,Bangladesh,23.685,90.3563,2020-06-20,108775,1425,20363.0
,Barbados,13.1939,-59.5432,2020-06-20,97,7,92624.0
,Belarus,53.7098,27.9534,2020-06-20,57936,343,15370.0
,Belgium,50.8333,4.469936,2020-06-20,60550,9696,8.0
,Belize,17.1899,-88.4976,2020-06-20,22,2,1045.0
,Benin,9.3077,2.3158,2020-06-20,650,11,164024.0
,Bhutan,27.5142,90.4336,2020-06-20,68,0,9430.0
,Bolivia,-16.2902,-63.5887,2020-06-20,23512,740,19972.0
,Bosnia and Herzegovina,43.9159,17.6791,2020-06-20,3273,169,26864.0
,Botswana,-22.3285,24.6849,2020-06-20,89,1,77225.0
,Brazil,-14.235,-51.9253,2020-06-20,1067579,49976,18530.0
,Brunei,4.5353,114.7277,2020-06-20,141,3,392703.0
,Bulgaria,42.7339,25.4858,2020-06-20,3872,199,413.0
,Burkina Faso,12.2383,-1.5616,2020-06-20,901,53,15.0
,Burma,21.9162,95.956,2020-06-20,287,6,19.0
,Burundi,-3.3731,29.9189,2020-06-20,104,1,29.0
,Cabo Verde,16.5388,-23.0418,2020-06-20,863,8,656.0
,Cambodia,11.55,104.9167,2020-06-20,129,0,219.0
,Cameroon,3.8480000000000003,11.5021,2020-06-20,11610,301,122128.0
Alberta,Canada,53.9333,-116.5765,2020-06-20,7673,152,4255.0
British Columbia,Canada,53.7267,-127.6476,2020-06-20,2790,168,12338.0
Diamond Princess,Canada,0.0,0.0,2020-06-20,0,1,11.0
Grand Princess,Canada,0.0,0.0,2020-06-20,13,0,937.0
Manitoba,Canada,53.7609,-98.8139,2020-06-20,313,7,37163.0
New Brunswick,Canada,46.5653,-66.4619,2020-06-20,164,2,1455.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-06-20,261,3,1376.0
Northwest Territories,Canada,64.8255,-124.8457,2020-06-20,5,0,0.0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-06-20,1061,62,868.0
Ontario,Canada,51.2538,-85.3232,2020-06-20,35044,2650,67094.0
Prince Edward Island,Canada,46.5107,-63.4168,2020-06-20,27,0,224.0
Quebec,Canada,52.9399,-73.5491,2020-06-20,54674,5408,150376.0
Saskatchewan,Canada,52.9399,-106.4509,2020-06-20,726,13,1639.0
Yukon,Canada,64.2823,-135.0,2020-06-20,11,0,4014.0
,Central African Republic,6.6111,20.9394,2020-06-20,2686,19,191.0
,Chad,15.4542,18.7322,2020-06-20,858,74,0.0
,Chile,-35.6751,-71.543,2020-06-20,236748,4295,29100.0
Anhui,China,31.8257,117.2264,2020-06-20,991,6,102.0
Beijing,China,40.1824,116.4142,2020-06-20,821,9,435.0
Chongqing,China,30.0572,107.874,2020-06-20,582,6,4391.0
Fujian,China,26.0789,117.9874,2020-06-20,363,1,183.0
Gansu,China,35.7518,104.2861,2020-06-20,151,2,3053.0
Guangdong,China,23.3417,113.4244,2020-06-20,1634,8,24.0
Guangxi,China,23.8298,108.7881,2020-06-20,254,2,396.0
Guizhou,China,26.8154,106.8748,2020-06-20,147,2,109.0
Hainan,China,19.1959,109.7453,2020-06-20,171,6,1025.0
Hebei,China,39.549,116.1306,2020-06-20,344,6,169182.0
Heilongjiang,China,47.861999999999995,127.7615,2020-06-20,947,13,679308.0
Henan,China,37.8957,114.9042,2020-06-20,1276,22,761.0
Hong Kong,China,22.3,114.2,2020-06-20,1128,5,19350.0
Hubei,China,30.9756,112.2707,2020-06-20,68135,4512,35834.0
Hunan,China,27.6104,111.7088,2020-06-20,1019,4,3.0
Inner Mongolia,China,44.0935,113.9448,2020-06-20,238,1,134.0
Jiangsu,China,32.9711,119.455,2020-06-20,653,0,7.0
Jiangxi,China,27.614,115.7221,2020-06-20,932,1,186.0
Jilin,China,43.6661,126.1923,2020-06-20,155,2,512.0
Liaoning,China,41.2956,122.6085,2020-06-20,153,2,13.0
Macau,China,22.1667,113.55,2020-06-20,45,0,176.0
Ningxia,China,37.2692,106.1655,2020-06-20,75,0,312.0
Qinghai,China,35.7452,95.9956,2020-06-20,18,0,10.0
Shaanxi,China,35.1917,108.8701,2020-06-20,316,3,11.0
Shandong,China,36.3427,118.1498,2020-06-20,792,7,0.0
Shanghai,China,31.201999999999998,121.4491,2020-06-20,698,7,818.0
Shanxi,China,37.5777,112.2922,2020-06-20,198,0,5240.0
Sichuan,China,30.6171,102.7103,2020-06-20,589,3,1327.0
Tianjin,China,39.3054,117.323,2020-06-20,197,3,330.0
Tibet,China,31.6927,88.0924,2020-06-20,1,0,446.0
Xinjiang,China,41.1129,85.2401,2020-06-20,76,3,8.0
Yunnan,China,24.974,101.48700000000001,2020-06-20,185,2,417.0
Zhejiang,China,29.1832,120.0934,2020-06-20,1269,1,1233.0
,Colombia,4.5709,-74.2973,2020-06-20,65633,2126,142.0
,Comoros,-11.6455,43.3333,2020-06-20,247,5,12604.0
,Congo (Brazzaville),-0.228,15.8277,2020-06-20,883,27,1384.0
,Congo (Kinshasa),-4.0383,21.7587,2020-06-20,5672,125,9371.0
,Costa Rica,9.7489,-83.7534,2020-06-20,2127,12,799.0
,Cote d'Ivoire,7.54,-5.5471,2020-06-20,7276,52,81.0
,Croatia,45.1,15.2,2020-06-20,2299,107,22.0
,Cuba,21.521757,-77.78116700000001,2020-06-20,2309,85,20134.0
,Cyprus,35.1264,33.4299,2020-06-20,985,19,13116.0
,Czechia,49.8175,15.472999999999999,2020-06-20,10448,336,105.0
Faroe Islands,Denmark,61.8926,-6.9118,2020-06-20,187,0,2784.0
Greenland,Denmark,71.7069,-42.6043,2020-06-20,13,0,29.0
,Denmark,56.2639,9.5018,2020-06-20,12391,600,1054.0
,Diamond Princess,0.0,0.0,2020-06-20,712,13,436.0
,Djibouti,11.8251,42.5903,2020-06-20,4565,45,215.0
,Dominica,15.415,-61.371,2020-06-20,18,0,1789.0
,Dominican Republic,18.7357,-70.1627,2020-06-20,25778,655,595.0
,Ecuador,-1.8312,-78.1834,2020-06-20,49731,4156,16401.0
,Egypt,26.820553000000004,30.802497999999996,2020-06-20,53758,2106,9026.0
,El Salvador,13.7942,-88.8965,2020-06-20,4475,93,87.0
,Equatorial Guinea,1.6508,10.2679,2020-06-20,1664,32,20517.0
,Eritrea,15.1794,39.7823,2020-06-20,143,0,55727.0
,Estonia,58.5953,25.0136,2020-06-20,1981,69,90.0
,Eswatini,-26.5225,31.4659,2020-06-20,627,5,45027.0
,Ethiopia,9.145,40.4897,2020-06-20,4469,72,16941.0
,Fiji,-17.7134,178.065,2020-06-20,18,0,18.0
,Finland,61.92411,25.748151,2020-06-20,7142,326,306.0
French Guiana,France,3.9339,-53.1258,2020-06-20,2163,5,38.0
French Polynesia,France,-17.6797,149.4068,2020-06-20,60,0,8517.0
Guadeloupe,France,16.265,-61.551,2020-06-20,174,14,2338.0
Martinique,France,14.6415,-61.0242,2020-06-20,236,14,25.0
Mayotte,France,-12.8275,45.166244,2020-06-20,2404,31,746018.0
New Caledonia,France,-20.904304999999997,165.618042,2020-06-20,21,0,138.0
Reunion,France,-21.1151,55.5364,2020-06-20,505,1,2508.0
Saint Barthelemy,France,17.9,-62.8333,2020-06-20,6,0,830.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-06-20,1,0,218.0
St Martin,France,18.0708,-63.0501,2020-06-20,42,3,115.0
,France,46.2276,2.2137,2020-06-20,191740,29568,570.0
,Gabon,-0.8037,11.6094,2020-06-20,4428,34,130.0
,Gambia,13.4432,-15.3101,2020-06-20,37,2,10100.0
,Georgia,42.3154,43.3569,2020-06-20,898,14,67689.0
,Germany,51.165690999999995,10.451526,2020-06-20,190670,8895,699.0
,Ghana,7.9465,-1.0232,2020-06-20,13717,85,780.0
,Greece,39.0742,21.8243,2020-06-20,3256,190,232210.0
,Grenada,12.1165,-61.678999999999995,2020-06-20,23,0,985.0
,Guatemala,15.7835,-90.2308,2020-06-20,12755,514,585.0
,Guinea,9.9456,-9.6966,2020-06-20,4960,27,573.0
,Guinea-Bissau,11.8037,-15.1804,2020-06-20,1541,17,357.0
,Guyana,4.860416000000001,-58.93018000000001,2020-06-20,183,12,140.0
,Haiti,18.9712,-72.2852,2020-06-20,5077,88,1625.0
,Holy See,41.9029,12.4534,2020-06-20,12,0,252.0
,Honduras,15.2,-86.2419,2020-06-20,12306,358,145.0
,Hungary,47.1625,19.5033,2020-06-20,4086,570,165.0
,Iceland,64.9631,-19.0208,2020-06-20,1815,10,333.0
,India,20.593684,78.96288,2020-06-20,410451,13254,934.0
,Indonesia,-0.7893,113.9213,2020-06-20,45029,2429,1254.0
,Iran,32.427908,53.68804599999999,2020-06-20,202584,9507,1104.0
,Iraq,33.223191,43.679291,2020-06-20,29222,1013,63623.0
,Ireland,53.1424,-7.6921,2020-06-20,25374,1715,1015.0
,Israel,31.046051000000002,34.851612,2020-06-20,20633,305,237.0
,Italy,41.87194,12.56738,2020-06-20,238275,34610,653.0
,Jamaica,18.1096,-77.2975,2020-06-20,657,10,931.0
,Japan,36.204824,138.252924,2020-06-20,17725,955,153.0
,Jordan,31.24,36.51,2020-06-20,1015,9,147.0
,Kazakhstan,48.0196,66.9237,2020-06-20,17225,118,45.0
,Kenya,-0.0236,37.9062,2020-06-20,4478,121,75.0
,"Korea, South",35.907757000000004,127.766922,2020-06-20,12421,280,18.0
,Kosovo,42.602636,20.902977,2020-06-20,1998,34,307.0
,Kuwait,29.311659999999996,47.481766,2020-06-20,39145,319,785.0
,Kyrgyzstan,41.20438,74.766098,2020-06-20,2981,35,675.0
,Laos,19.856270000000002,102.495496,2020-06-20,19,0,198.0
,Latvia,56.8796,24.6032,2020-06-20,1111,30,577.0
,Lebanon,33.8547,35.8623,2020-06-20,1536,32,194.0
,Lesotho,-29.61,28.2336,2020-06-20,4,0,1.0
,Liberia,6.4280550000000005,-9.429499,2020-06-20,601,33,73.0
,Libya,26.3351,17.228331,2020-06-20,544,10,183.0
,Liechtenstein,47.14,9.55,2020-06-20,82,1,1267.0
,Lithuania,55.1694,23.8813,2020-06-20,1795,76,38345.0
,Luxembourg,49.8153,6.1296,2020-06-20,4105,110,161.0
,MS Zaandam,0.0,0.0,2020-06-20,9,2,456.0
,Madagascar,-18.766947000000002,46.869107,2020-06-20,1503,13,985.0
,Malawi,-13.2543,34.3015,2020-06-20,620,8,1366.0
,Malaysia,4.210483999999999,101.97576600000001,2020-06-20,8556,121,3808.0
,Maldives,3.2028,73.2207,2020-06-20,2187,8,2152.0
,Mali,17.570692,-3.9961660000000006,2020-06-20,1933,109,2201.0
,Malta,35.9375,14.3754,2020-06-20,664,9,833.0
,Marshall Islands,7.1315,171.1845,2020-06-20,0,0,7705.0
,Mauritania,21.0079,-10.9408,2020-06-20,2813,108,187.0
,Mauritius,-20.348404000000002,57.552152,2020-06-20,337,10,13.0
,Mexico,23.6345,-102.5528,2020-06-20,175202,20781,11508.0
,Moldova,47.4116,28.3699,2020-06-20,13953,464,651.0
,Monaco,43.7333,7.4167,2020-06-20,99,4,4348.0
,Mongolia,46.8625,103.8467,2020-06-20,206,0,18.0
,Montenegro,42.708678000000006,19.37439,2020-06-20,359,9,17142.0
,Morocco,31.7917,-7.0926,2020-06-20,9839,213,27058.0
,Mozambique,-18.665695,35.529562,2020-06-20,688,4,17539.0
,Namibia,-22.9576,18.4904,2020-06-20,46,0,3557.0
,Nepal,28.1667,84.25,2020-06-20,8605,22,515.0
Aruba,Netherlands,12.5211,-69.9683,2020-06-20,101,3,53.0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,2020-06-20,7,0,1818.0
Curacao,Netherlands,12.1696,-68.99,2020-06-20,23,1,372.0
Sint Maarten,Netherlands,18.0425,-63.0548,2020-06-20,77,15,2132.0
,Netherlands,52.1326,5.2913,2020-06-20,49502,6089,18.0
,New Zealand,-40.9006,174.886,2020-06-20,1511,22,6600.0
,Nicaragua,12.865416,-85.207229,2020-06-20,1823,64,1249.0
,Niger,17.607789,8.081666,2020-06-20,1035,67,60.0
,Nigeria,9.082,8.6753,2020-06-20,19808,506,157.0
,North Macedonia,41.6086,21.7453,2020-06-20,5005,233,98.0
,Norway,60.472,8.4689,2020-06-20,8742,244,2218.0
,Oman,21.512583,55.923255000000005,2020-06-20,28566,128,21.0
,Pakistan,30.3753,69.3451,2020-06-20,176617,3501,472.0
,Panama,8.538,-80.7821,2020-06-20,25222,493,6.0
,Papua New Guinea,-6.314993,143.95555,2020-06-20,8,0,1.0
,Paraguay,-23.4425,-58.4438,2020-06-20,1362,13,37.0
,Peru,-9.19,-75.0152,2020-06-20,251338,7861,71455.0
,Philippines,12.879721,121.77401699999999,2020-06-20,29400,1150,2327.0
,Poland,51.9194,19.1451,2020-06-20,31620,1346,26.0
,Portugal,39.3999,-8.2245,2020-06-20,38841,1528,785.0
,Qatar,25.3548,51.1839,2020-06-20,86488,94,177657.0
,Romania,45.9432,24.9668,2020-06-20,23730,1500,12720.0
,Russia,61.52401,105.31875600000001,2020-06-20,576162,7992,1374.0
,Rwanda,-1.9403,29.8739,2020-06-20,702,2,23.0
,Saint Kitts and Nevis,17.357822,-62.782998,2020-06-20,15,0,3152.0
,Saint Lucia,13.9094,-60.9789,2020-06-20,19,0,4282.0
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-06-20,29,0,317.0
,San Marino,43.9424,12.4578,2020-06-20,696,42,109.0
,Sao Tome and Principe,0.1864,6.6131,2020-06-20,698,12,706.0
,Saudi Arabia,23.885942,45.079162,2020-06-20,154233,1230,12.0
,Senegal,14.4974,-14.4524,2020-06-20,5783,82,1875.0
,Serbia,44.0165,21.0059,2020-06-20,12803,260,2685.0
,Seychelles,-4.6796,55.492,2020-06-20,11,0,1797.0
,Sierra Leone,8.460555000000001,-11.779889,2020-06-20,1309,53,321723.0
,Singapore,1.2833,103.8333,2020-06-20,41833,26,22936.0
,Slovakia,48.669,19.699,2020-06-20,1586,28,183310.0
,Slovenia,46.1512,14.9955,2020-06-20,1519,109,21122.0
,Solomon Islands,-9.6457,160.1562,2020-06-20,0,0,23364.0
,Somalia,5.152149,46.199616,2020-06-20,2755,88,17074.0
,South Africa,-30.5595,22.9375,2020-06-20,92681,1877,188891.0
,South Sudan,6.877000000000001,31.307,2020-06-20,1882,34,552.0
,Spain,40.463667,-3.7492199999999998,2020-06-20,245938,28322,16327.0
,Sri Lanka,7.873054,80.77179699999999,2020-06-20,1950,11,860.0
,Sudan,12.8628,30.2176,2020-06-20,8580,521,12933.0
,Suriname,3.9193,-56.0278,2020-06-20,303,8,1971.0
,Sweden,60.128161,18.643501,2020-06-20,58597,5320,11429.0
,Switzerland,46.8182,8.2275,2020-06-20,31243,1956,1394.0
,Syria,34.802075,38.996815000000005,2020-06-20,198,7,35494.0
,Taiwan*,23.7,121.0,2020-06-20,446,7,2294.0
,Tajikistan,38.861,71.2761,2020-06-20,5399,52,19.0
,Tanzania,-6.369028,34.888822,2020-06-20,509,21,932.0
,Thailand,15.870032,100.992541,2020-06-20,3147,58,1153.0
,Timor-Leste,-8.874217,125.727539,2020-06-20,24,0,4.0
,Togo,8.6195,0.8248,2020-06-20,561,13,298.0
,Trinidad and Tobago,10.6918,-61.2225,2020-06-20,123,8,196.0
,Tunisia,33.886917,9.537499,2020-06-20,1156,50,81.0
,Turkey,38.9637,35.2433,2020-06-20,186493,4927,1503.0
,US,40.0,-100.0,2020-06-20,2252770,122510,3978.0
,Uganda,1.373333,32.290275,2020-06-20,763,0,0.0
,Ukraine,48.3794,31.1656,2020-06-20,36615,1004,944.0
,United Arab Emirates,23.424076,53.847818000000004,2020-06-20,44533,301,260.0
Anguilla,United Kingdom,18.2206,-63.0686,2020-06-20,3,0,8318.0
Bermuda,United Kingdom,32.3078,-64.7505,2020-06-20,146,9,1911.0
British Virgin Islands,United Kingdom,18.4207,-64.64,2020-06-20,8,1,1432.0
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-06-20,195,1,636.0
Channel Islands,United Kingdom,49.3723,-2.3644,2020-06-20,570,48,0.0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-06-20,13,0,1419.0
Gibraltar,United Kingdom,36.1408,-5.3536,2020-06-20,176,0,326.0
Isle of Man,United Kingdom,54.2361,-4.5481,2020-06-20,336,24,164646.0
Montserrat,United Kingdom,16.742498,-62.187366000000004,2020-06-20,11,1,9081.0
Turks and Caicos Islands,United Kingdom,21.694000000000003,-71.7979,2020-06-20,12,1,95.0
,United Kingdom,55.3781,-3.4360000000000004,2020-06-20,277170,39847,175.0
,Uruguay,-32.5228,-55.7658,2020-06-20,859,25,315.0
,Uzbekistan,41.377491,64.585262,2020-06-20,6153,19,8740.0
,Venezuela,6.4238,-66.5897,2020-06-20,3789,33,228.0
,Vietnam,14.058323999999999,108.277199,2020-06-20,349,0,24.0
,West Bank and Gaza,31.9522,35.2332,2020-06-20,784,3,3013.0
,Western Sahara,24.2155,-12.8858,2020-06-20,9,1,98.0
,Yemen,15.552726999999999,48.516388,2020-06-20,922,254,7.0
,Zambia,-13.133897,27.849332,2020-06-20,1430,11,19.0
,Zimbabwe,-19.015438,29.154857,2020-06-20,479,4,62.0
,Afghanistan,33.93911,67.709953,2020-06-21,28833,581,0.0
,Albania,41.1533,20.1683,2020-06-21,1962,44,1484.0
,Algeria,28.0339,1.6596,2020-06-21,11771,845,1238.0
,Andorra,42.5063,1.5218,2020-06-21,855,52,939.0
,Angola,-11.2027,17.8739,2020-06-21,183,9,9007.0
,Antigua and Barbuda,17.0608,-61.7964,2020-06-21,26,3,2315.0
,Argentina,-38.4161,-63.6167,2020-06-21,42785,1011,8138.0
,Armenia,40.0691,45.0382,2020-06-21,20268,350,21200.0
Australian Capital Territory,Australia,-35.4735,149.0124,2020-06-21,108,3,95407.0
New South Wales,Australia,-33.8688,151.2093,2020-06-21,3151,48,15470.0
Northern Territory,Australia,-12.4634,130.8456,2020-06-21,29,0,8.0
Queensland,Australia,-27.4698,153.0251,2020-06-21,1066,6,1065.0
South Australia,Australia,-34.9285,138.6007,2020-06-21,440,4,167998.0
Tasmania,Australia,-42.8821,147.3272,2020-06-21,228,13,9686.0
Victoria,Australia,-37.8136,144.9631,2020-06-21,1847,19,20548.0
Western Australia,Australia,-31.9505,115.8605,2020-06-21,605,9,27066.0
,Austria,47.5162,14.5501,2020-06-21,17341,690,78702.0
,Azerbaijan,40.1431,47.5769,2020-06-21,12729,154,18814.0
,Bahamas,25.025885,-78.035889,2020-06-21,104,11,398436.0
,Bahrain,26.0275,50.55,2020-06-21,21764,63,443.0
,Bangladesh,23.685,90.3563,2020-06-21,112306,1464,15.0
,Barbados,13.1939,-59.5432,2020-06-21,97,7,19.0
,Belarus,53.7098,27.9534,2020-06-21,58505,346,29.0
,Belgium,50.8333,4.469936,2020-06-21,60550,9696,656.0
,Belize,17.1899,-88.4976,2020-06-21,22,2,219.0
,Benin,9.3077,2.3158,2020-06-21,765,13,124755.0
,Bhutan,27.5142,90.4336,2020-06-21,68,0,4291.0
,Bolivia,-16.2902,-63.5887,2020-06-21,24388,773,12464.0
,Bosnia and Herzegovina,43.9159,17.6791,2020-06-21,3273,169,11.0
,Botswana,-22.3285,24.6849,2020-06-21,89,1,943.0
,Brazil,-14.235,-51.9253,2020-06-21,1083341,50591,37508.0
,Brunei,4.5353,114.7277,2020-06-21,141,3,1461.0
,Bulgaria,42.7339,25.4858,2020-06-21,3905,199,1384.0
,Burkina Faso,12.2383,-1.5616,2020-06-21,903,53,0.0
,Burma,21.9162,95.956,2020-06-21,290,6,887.0
,Burundi,-3.3731,29.9189,2020-06-21,144,1,68925.0
,Cabo Verde,16.5388,-23.0418,2020-06-21,890,8,246.0
,Cambodia,11.55,104.9167,2020-06-21,129,0,150376.0
,Cameroon,3.8480000000000003,11.5021,2020-06-21,11892,303,1661.0
Alberta,Canada,53.9333,-116.5765,2020-06-21,7704,152,4014.0
British Columbia,Canada,53.7267,-127.6476,2020-06-21,2790,168,199.0
Diamond Princess,Canada,0.0,0.0,2020-06-21,0,1,0.0
Grand Princess,Canada,0.0,0.0,2020-06-21,13,0,29100.0
Manitoba,Canada,53.7609,-98.8139,2020-06-21,313,7,102.0
New Brunswick,Canada,46.5653,-66.4619,2020-06-21,164,2,435.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-06-21,261,3,4448.0
Northwest Territories,Canada,64.8255,-124.8457,2020-06-21,5,0,183.0
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-06-21,1061,62,3053.0
Ontario,Canada,51.2538,-85.3232,2020-06-21,35217,2657,24.0
Prince Edward Island,Canada,46.5107,-63.4168,2020-06-21,27,0,401.0
Quebec,Canada,52.9399,-73.5491,2020-06-21,54766,5417,109.0
Saskatchewan,Canada,52.9399,-106.4509,2020-06-21,746,13,1029.0
Yukon,Canada,64.2823,-135.0,2020-06-21,11,0,170595.0
,Central African Republic,6.6111,20.9394,2020-06-21,2808,23,685164.0
,Chad,15.4542,18.7322,2020-06-21,858,74,794.0
,Chile,-35.6751,-71.543,2020-06-21,242355,4479,19585.0
Anhui,China,31.8257,117.2264,2020-06-21,991,6,36411.0
Beijing,China,40.1824,116.4142,2020-06-21,830,9,3.0
Chongqing,China,30.0572,107.874,2020-06-21,582,6,134.0
Fujian,China,26.0789,117.9874,2020-06-21,363,1,7.0
Gansu,China,35.7518,104.2861,2020-06-21,151,2,186.0
Guangdong,China,23.3417,113.4244,2020-06-21,1634,8,512.0
Guangxi,China,23.8298,108.7881,2020-06-21,254,2,13.0
Guizhou,China,26.8154,106.8748,2020-06-21,147,2,176.0
Hainan,China,19.1959,109.7453,2020-06-21,171,6,312.0
Hebei,China,39.549,116.1306,2020-06-21,346,6,10.0
Heilongjiang,China,47.861999999999995,127.7615,2020-06-21,947,13,11.0
Henan,China,37.8957,114.9042,2020-06-21,1276,22,0.0
Hong Kong,China,22.3,114.2,2020-06-21,1131,5,818.0
Hubei,China,30.9756,112.2707,2020-06-21,68135,4512,5329.0
Hunan,China,27.6104,111.7088,2020-06-21,1019,4,1649.0
Inner Mongolia,China,44.0935,113.9448,2020-06-21,238,1,330.0
Jiangsu,China,32.9711,119.455,2020-06-21,653,0,447.0
Jiangxi,China,27.614,115.7221,2020-06-21,932,1,8.0
Jilin,China,43.6661,126.1923,2020-06-21,155,2,430.0
Liaoning,China,41.2956,122.6085,2020-06-21,154,2,1311.0
Macau,China,22.1667,113.55,2020-06-21,45,0,142.0
Ningxia,China,37.2692,106.1655,2020-06-21,75,0,13934.0
Qinghai,China,35.7452,95.9956,2020-06-21,18,0,1438.0
Shaanxi,China,35.1917,108.8701,2020-06-21,317,3,9674.0
Shandong,China,36.3427,118.1498,2020-06-21,792,7,799.0
Shanghai,China,31.201999999999998,121.4491,2020-06-21,701,7,93.0
Shanxi,China,37.5777,112.2922,2020-06-21,198,0,22.0
Sichuan,China,30.6171,102.7103,2020-06-21,589,3,21138.0
Tianjin,China,39.3054,117.323,2020-06-21,197,3,13297.0
Tibet,China,31.6927,88.0924,2020-06-21,1,0,105.0
Xinjiang,China,41.1129,85.2401,2020-06-21,76,3,2784.0
Yunnan,China,24.974,101.48700000000001,2020-06-21,185,2,29.0
Zhejiang,China,29.1832,120.0934,2020-06-21,1269,1,1054.0
,Colombia,4.5709,-74.2973,2020-06-21,68652,2237,436.0
,Comoros,-11.6455,43.3333,2020-06-21,247,5,215.0
,Congo (Brazzaville),-0.228,15.8277,2020-06-21,883,27,1816.0
,Congo (Kinshasa),-4.0383,21.7587,2020-06-21,5826,130,598.0
,Costa Rica,9.7489,-83.7534,2020-06-21,2213,12,16420.0
,Cote d'Ivoire,7.54,-5.5471,2020-06-21,7492,54,9369.0
,Croatia,45.1,15.2,2020-06-21,2317,107,87.0
,Cuba,21.521757,-77.78116700000001,2020-06-21,2312,85,20928.0
,Cyprus,35.1264,33.4299,2020-06-21,986,19,57780.0
,Czechia,49.8175,15.472999999999999,2020-06-21,10498,336,90.0
Faroe Islands,Denmark,61.8926,-6.9118,2020-06-21,187,0,45213.0
Greenland,Denmark,71.7069,-42.6043,2020-06-21,13,0,16941.0
,Denmark,56.2639,9.5018,2020-06-21,12391,600,18.0
,Diamond Princess,0.0,0.0,2020-06-21,712,13,323.0
,Djibouti,11.8251,42.5903,2020-06-21,4582,45,44.0
,Dominica,15.415,-61.371,2020-06-21,18,0,8928.0
,Dominican Republic,18.7357,-70.1627,2020-06-21,26677,662,2366.0
,Ecuador,-1.8312,-78.1834,2020-06-21,50640,4223,25.0
,Egypt,26.820553000000004,30.802497999999996,2020-06-21,55233,2193,757811.0
,El Salvador,13.7942,-88.8965,2020-06-21,4626,98,138.0
,Equatorial Guinea,1.6508,10.2679,2020-06-21,1664,32,2582.0
,Eritrea,15.1794,39.7823,2020-06-21,143,0,830.0
,Estonia,58.5953,25.0136,2020-06-21,1981,69,221.0
,Eswatini,-26.5225,31.4659,2020-06-21,635,5,115.0
,Ethiopia,9.145,40.4897,2020-06-21,4532,74,608.0
,Fiji,-17.7134,178.065,2020-06-21,18,0,130.0
,Finland,61.92411,25.748151,2020-06-21,7143,326,10100.0
French Guiana,France,3.9339,-53.1258,2020-06-21,2441,6,68698.0
French Polynesia,France,-17.6797,149.4068,2020-06-21,60,0,773.0
Guadeloupe,France,16.265,-61.551,2020-06-21,174,14,781.0
Martinique,France,14.6415,-61.0242,2020-06-21,236,14,236154.0
Mayotte,France,-12.8275,45.166244,2020-06-21,2404,31,985.0
New Caledonia,France,-20.904304999999997,165.618042,2020-06-21,21,0,586.0
Reunion,France,-21.1151,55.5364,2020-06-21,506,1,573.0
Saint Barthelemy,France,17.9,-62.8333,2020-06-21,6,0,357.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-06-21,1,0,143.0
St Martin,France,18.0708,-63.0501,2020-06-21,42,3,1627.0
,France,46.2276,2.2137,2020-06-21,191745,29574,252.0
